old_geoid,new_geoid,area_weight
014000,014000,0.2668967815627367
014100,014102,0.11385602252506517
014100,014101,0.09635407108302023
014200,014000,0.0031638719316352593
014200,014200,0.5247852934102875
014300,014300,0.0533685090487467
014400,016600,0.19042910346268516
033600,990100,0.8144261866412349
033600,033600,0.1680867512881596
033700,033701,0.28319112340908803
033700,033702,0.2838801068349905
033900,033900,0.30909055847149625
034000,034000,0.4502934918712796
034100,034100,0.5003544287385583
034200,034200,0.5945344630162951
034300,034300,0.5714801444835395
034500,034500,0.39518659396295436
034700,034700,0.3180272564487545
034801,034800,0.9891451407561378
034801,031402,0.007648345916410242
034801,030800,0.0023844838987532226
034802,034800,0.5088264595856921
034802,035000,0.49002715375915956
034802,032600,0.0011400798041015792
034900,034901,0.4286048236529256
034900,034902,0.5713899342059299
035000,035000,0.39792944370117334
035000,035400,0.0010911566086463655
035100,035101,0.07882378032887748
035100,035102,0.10502046307831496
035200,990100,0.4949264954374629
035200,035200,0.3833895710480469
035300,035301,0.21971755318963385
035300,035302,0.2928326202209671
035400,034800,0.0034833070582315287
035400,037401,0.0063881607002799455
035400,035400,0.7576177466321233
035500,035500,0.261612053869634
035600,035602,0.2673975298276813
035600,035601,0.10630337481284946
035700,035702,0.6073314416359467
035700,035701,0.38453078182424577
035700,035900,0.00811839544517759
035900,035900,0.5870108203054599
035900,036100,0.0065282043264269325
036001,035200,0.005707209658248023
036001,036001,0.9942817899382691
036002,036002,0.9999816285310896
036100,036100,0.3023299310569648
014500,001801,0.0026570091517110856
014500,014500,0.30683410421836055
014600,016600,0.9999999999961499
014700,014700,0.046307785693621005
014700,150200,0.008287488416977986
014800,014800,0.44874377402108584
014900,014901,0.10976160922776333
014900,014902,0.25189067444920704
015000,015000,0.47575179973498455
015100,015100,0.06924161194404203
015300,015300,0.2214982769832865
015400,015400,0.04213535875425794
015500,015500,0.2748258498305273
015600,015200,0.29066736727439296
015700,015700,0.25185289800031224
015800,015200,0.1201132759248131
015900,015900,0.4423994080197771
016000,016000,0.07673123536022393
016100,016100,0.2656577224012307
016200,016200,0.1825214165562952
016300,016300,0.16280674903855488
016400,990100,0.4403162299605039
016400,015400,0.0021634788583167843
016400,016200,0.03246619621984646
016400,016400,0.38104776574048516
016500,016500,0.33592956522822276
016700,016700,0.3286382034718704
016800,016800,0.22859533655011216
016900,016900,0.29414963748904466
017000,017000,0.324514242997204
017100,017100,0.1157758478545114
036200,036200,0.9999977290489866
036300,036300,0.4204931064312357
036400,036400,0.4146561751816647
036501,036501,0.5726699021537666
036502,036502,0.5508256693579777
036600,036600,0.3159459842075798
036700,036502,0.003387726313049217
036700,036700,0.3864582870248134
036900,036900,0.62021207524461
037000,037000,0.6728389926219014
037000,036600,0.009168295809024138
037100,037100,0.36517026663952384
037300,037300,0.31167397389730234
037400,037401,0.32213249310057496
037400,037402,0.43575446172968507
037500,037500,0.5057140313632663
037700,037700,0.33643101292834815
037900,037900,0.3209794516063214
038100,038100,0.3742553419187145
038200,038200,0.5992227605564462
038300,038300,0.023268106322441143
038500,038500,0.47739018817515766
038600,038600,0.37966052563163816
038700,038700,0.5067573734188684
038800,038800,0.5710880601883775
017200,017200,0.5274106479037238
017300,150200,0.17570759704526873
017400,017400,0.3594359849696518
017500,017500,0.8619346797010606
017600,017600,0.00907236408828184
017700,017700,0.4599461065485836
017800,017800,0.2703761440708448
017900,017900,0.03193290322176425
018000,018000,0.32113824129931784
018100,018100,0.2499158132430926
018200,018200,0.28450993327520857
018300,018300,0.20170843503395916
018400,018400,0.19336295281873234
018501,018501,0.9999591749719701
018502,021100,0.9084850378800818
018502,018501,0.051942982591381366
018502,018700,0.03956595516247077
018600,018600,0.28130492659863454
018700,018700,0.1059754143206761
018800,018800,0.3582364916619225
018900,021100,0.12330237131244792
018900,019100,0.006248842222603248
019000,019000,0.42173619080710345
019100,021100,0.0015921161383392853
019100,019100,0.32558868095259647
019200,019200,0.33033879109791386
019300,019300,0.46776883212803994
019400,019400,0.14536213725563674
038900,038900,0.4840444800987372
039000,039000,0.48900024198604763
039100,039100,0.4460417815149812
039200,039200,0.6449066300441455
039300,039300,0.5095078971184527
039400,039400,0.2806361510637273
039500,039500,0.9999999999991331
039600,039600,0.4224885604568362
039700,039700,0.23865960141805914
039800,039800,0.3347672392556863
039900,039900,0.5165606370338058
040000,040000,0.494910100137935
040100,040100,0.29441321730533837
040200,040200,0.4749864913693805
040300,040300,0.5125932306437457
040400,040400,0.18161679805629885
040500,040500,0.2810055870673334
040600,040600,0.3970304814272968
040700,056100,0.004249704346940507
040700,040500,0.00211529199651071
040700,040700,0.7096473297423034
040800,040800,0.5482881158273619
040900,040900,0.10989807486899761
041000,041000,0.14734397081308484
041100,041100,0.3422914572997845
041200,041200,0.999999999999123
019500,019500,0.2790709528311608
019600,019600,0.012179951276639144
019700,019700,0.09319758872815484
019800,019800,0.17494513030003792
019900,019900,0.3731277628285022
020000,020000,0.5105748891713834
020100,020100,0.1804535633954339
020200,020200,0.22779039897575404
020300,020300,0.4414186486492166
020400,020400,0.16761617317961347
020500,020500,0.3022844510735393
020600,020600,0.3731061590491035
020700,020700,0.18816690478873155
020800,020800,0.16516267629536735
021000,021000,0.18670668755405923
021200,021200,0.27710612986974975
021300,021300,0.2473391169792064
021400,021400,0.23216093728790177
021500,021500,0.9843680363787781
021500,017700,0.015588209925104967
021600,021600,0.1544679007820945
021700,021700,0.9999965983763224
021800,021800,0.23903815955715588
021900,021900,0.059610389413378456
022000,022000,0.3228124385574881
022100,022100,0.5032349641925628
022200,022200,0.4926793559448574
022300,030500,0.2251295419836538
022400,022400,0.47417231613087496
041300,041300,0.3279844427794282
041401,041401,0.9999999999988649
041402,041402,0.9999779526928515
041500,041500,0.3463104934800752
041600,041600,0.9999990722439984
041700,041700,0.9999999999993264
041800,041800,0.47847190638201176
041900,041900,0.31725791673573256
049300,049301,0.2974493786451969
049300,049302,0.7025506213529686
049400,049400,0.9981089053254086
049400,049200,0.0018747678510500929
049500,049500,0.4637816694643317
049600,049600,0.4263322821453016
049700,047700,0.0016627970030180495
049700,049700,0.45284367155882665
049800,049800,1.0
049900,049900,0.2584463633464804
050000,050001,0.2542388994729978
050000,050002,0.11632888756853979
050100,050100,0.988265941725421
050100,051500,0.0033683874014328713
050100,051900,0.007486732207340185
050201,150200,0.4726749632890515
050202,050202,0.4656389425283324
050202,150200,0.00991561621412795
050300,050300,0.9999955894000571
050400,050402,0.005074088338404039
050400,050401,0.008681454948531559
050500,050500,0.64343146495673
050600,050600,0.44394947117087585
050700,050700,0.2799641409844162
050800,050803,0.12273420344858758
050800,050804,0.22562972723632846
050800,050801,0.1712178624818341
022500,030500,0.31307564345564454
022600,022600,0.009793270678887125
022700,022700,0.9995430906812425
022800,022800,0.3221517127460837
022900,022900,0.11281037038114311
023000,023000,0.23153833677115576
023100,023100,0.18133127290051393
023200,023200,0.25894389350034525
023300,023300,0.569495155870957
023400,023400,0.41013775783105283
023500,023500,0.35464506030419185
023600,023600,0.04504992958789129
023700,123700,0.4374305304708079
023800,023800,0.050735679275960725
023900,123700,0.17101085128219978
024000,024000,0.036129826709756875
024100,024100,0.3866436818307203
024200,024200,0.482188318322463
024300,024300,0.18297775832081448
024400,024400,0.011421288153150534
024500,024500,0.19308397253662485
024600,024600,0.2950020004232473
024700,022100,0.0017199001946774425
024700,024700,0.1850369770998478
024800,024800,0.058766044143259824
024900,024900,0.2821821810064456
025000,025000,0.3144987056014083
025100,025100,0.07066893051928788
050900,050900,0.9999887376796225
051000,051002,0.29023731036964967
051000,051001,0.2085734976516083
051100,051100,0.40305213827761427
051200,051200,0.27109126791840754
051300,051300,0.569212112688654
051300,052300,0.00202560339433974
051400,051400,0.9999999999991391
051500,051500,0.452386989242589
051600,051601,0.011854210804575683
051600,051602,0.00931914408903526
051700,051700,0.40580053932621934
051800,051800,0.5424486452722002
051900,051900,0.999941910486119
052000,052000,0.5252925586204332
052200,152200,0.5000973626924602
052300,052300,0.9991265138054026
052400,152200,0.5282444966351233
052500,052300,0.0062697637546271934
052500,052500,0.37663109697779384
052600,052600,0.48173075518522757
052700,052700,0.4389678658990521
052700,052500,0.0015831533079216221
052800,052800,0.4932599370325815
052900,052900,0.489966087663261
053000,053000,0.42946391200312345
053100,053102,0.5119133172858994
053100,053101,0.4878809201753096
053200,053200,0.47871175479398537
053300,053300,0.9963756636010518
053300,053500,0.003624336398104966
053400,053400,0.42873635834242846
025200,025200,0.2110926094923744
025300,025300,0.23582289711674165
025400,025400,0.5080660154382137
025500,025500,0.19673831070364106
025600,025600,0.4779318972757352
025700,025700,0.42438358099681184
025800,025800,0.26601450676451
025901,025901,0.9997794522954916
025902,025902,0.9997933484824169
026000,026000,0.47727208593688086
026100,026100,0.26545988137599025
026200,026200,0.5240021454307665
026300,026300,0.1884879454153692
026400,026400,0.21785389456828402
026500,026500,0.24034300896412225
026600,026600,0.48952666859382166
026700,026700,0.24396343312835125
026800,026800,0.9999780177803665
026900,026900,0.18372554593000004
027000,027000,0.41973958799813305
027101,027100,0.7796819172566939
027101,031100,0.0431381344394098
027101,031300,0.001909339184393461
027102,027100,0.38362550740523005
027102,030900,0.02927327844033251
027200,027200,0.4622495097309183
027300,027300,0.1985640772955799
027400,027400,0.07350762363894302
027500,027500,0.37491121921149734
027600,027600,0.05699879845927796
027700,027700,0.24126413244299766
053500,053500,0.1964247987335447
053600,076800,0.4080563033610724
053700,053700,0.9999254044812055
053800,053800,0.4649184655404348
053900,054500,0.010515166759666853
053900,053900,0.14642007262788836
054000,076800,0.22531197643812223
054200,054200,0.25885957406932364
054300,054300,0.9987850531788125
054400,054400,1.0
054500,054500,0.583950205320892
054700,054700,0.5017472695068274
054800,054800,0.4344287671554915
054900,054900,0.5103486231113258
055000,055000,0.9999999999998402
055100,055100,0.5471145385223953
055200,055200,0.26181250503868647
055300,055300,0.5212918270681257
055400,055400,0.434314201728858
055500,055500,0.5168596371956371
055600,055600,0.45988274469696866
055700,055700,0.4096855958142753
055800,055800,0.4709829130918371
055900,056100,0.32894696807644314
056000,056000,0.46277223753402463
056200,056200,0.5164361101316165
056300,056302,0.10402015413682533
056300,056301,0.8959798458617376
027800,027800,0.47909936347035675
027900,027900,0.02947748100367556
028000,028000,0.4334653325963971
028100,028100,0.3061242700820839
082000,082000,0.9999824190429367
082200,082200,0.9999758793386382
082400,082400,0.9999997553361974
082600,082600,0.999966995884578
082800,082800,0.9999999999979695
083000,083000,0.9999866511514486
083200,083200,0.99999999999995
083400,083400,0.9999999999978406
083600,083600,0.9999999999986257
083800,083800,0.25205474082229046
084000,084000,0.2301297622725433
084200,093200,0.999999999999267
084400,094401,0.18326261945936936
084400,093200,0.8167366138849746
084600,084600,0.9999999999999325
084800,084800,0.9999999999986394
085000,085000,0.9999999999990941
085200,085800,0.012389648126701376
085200,085200,0.9843333291484588
085200,086000,0.0032770227248080314
085400,085400,0.9999999999959178
085600,085600,0.9998604112520506
085800,085800,0.9999987808613755
086000,086000,0.999660032184808
086200,086200,0.9999999999998986
086400,088800,0.0011782751321066155
086400,086400,0.12039484381170126
056400,056400,0.4943557813780814
056500,056500,0.592870598701317
056600,056600,0.4690504841930901
056700,056100,0.35205680070259554
056800,056800,0.12173488035169708
056900,056900,0.9999999999987109
057000,057000,0.9999999999992972
057100,057100,0.9999783748912098
057200,057200,0.9999683208823426
057300,057300,0.9999877667614216
057400,057400,0.9999999999991518
057500,057901,0.03133535154605959
057500,057500,0.9686646484538207
057600,057600,0.9999999999996537
057700,004400,0.0011613230269335246
057700,000101,0.003812733592647847
057700,056302,0.22657386377953645
057700,055100,0.047486324874002867
057700,054700,0.038506485315060617
057700,054300,0.0010503589497505698
057700,054900,0.02883258693177485
057700,055500,0.10850939351276631
057700,055700,0.1261545728068982
057700,056500,0.07205676428141942
057700,006000,0.010313624100412798
057700,006200,0.015146724316140447
057700,056100,0.12006816875975929
057800,057800,0.28892716456086337
057900,057902,0.6305479376043621
057900,057901,0.28878597713165344
058000,058000,0.23327123654036203
058200,058200,0.999999999999119
058400,058400,0.9999735764464278
058600,058600,0.9998757988906707
058800,058800,0.5314027865090042
058900,019902,0.01852243111239606
058900,058902,0.4062363722744742
058900,057902,0.0013798151477443456
058900,058901,0.31535887869423906
059000,059000,0.4994451573072602
086600,086600,0.999999999997471
086800,086800,0.9999999999983812
087000,087000,0.9999999999992418
087200,087200,0.9999999999988992
087401,087401,0.9999999999982531
087402,080800,0.9999817520822085
087600,087600,1.0
087800,087800,0.9999902074521562
088000,088002,0.553774750607997
088000,088001,0.4462218942510835
088200,088200,0.990202723961762
088200,088400,0.00979727603700218
088400,088400,0.06683046925722787
088600,088600,0.9999999999990521
088800,088800,0.9999885262492886
089000,089000,0.9999999999989696
089200,089200,0.049980418524637166
089400,089400,0.9999999999989183
089600,089600,0.9999999999984579
089800,089800,0.9999999999998946
090000,036100,0.0021742780755008764
090000,090000,0.9974907377177352
090200,090200,0.9999998011016153
090400,090600,0.0849483251882016
090400,092400,0.9150516748117984
090600,090600,0.8038326601845657
090600,090800,0.19609787977525753
090800,090800,0.9999999999987488
091000,091000,0.9999999999972421
091200,091200,0.9999999999977378
091400,092400,1.0
059100,059100,0.45697920776296075
059200,059200,0.4619426374448445
059300,059300,0.42697871255281583
059401,059403,0.4914654055893101
059401,059404,0.5085345944095958
059402,059402,0.9999999999994172
059600,059600,0.47080677503244395
059800,059800,0.49106055598551046
119000,119000,0.9875985447549606
119000,117800,0.0024002481165025114
119000,119600,0.004185466215265495
119000,120000,0.005815740912376017
060000,060000,0.713418402210126
060800,061003,0.0011785797001396213
060800,060600,0.0011986060931877002
060800,060800,0.7083552266608643
061001,061003,0.260607217838245
061001,061004,0.737228963128399
061001,061002,0.0012382354107365386
062800,066600,0.009315569818703002
062800,062800,0.990684430181273
061200,061200,0.4865267408082434
061400,062000,0.34665734878488774
061800,062000,0.4560955061334197
062200,062200,0.9997222518993913
062600,062600,0.43720163816254176
063200,063200,0.2836586002756287
063600,063600,0.9999986362071461
063800,063800,0.16764402328077668
064000,064000,0.9999999999974514
091600,091600,0.9999999999996246
091800,091800,0.05807554394102335
092000,092000,0.9999999999986032
092200,092200,0.10663929503950947
092800,092800,0.08479580778711779
093000,093000,0.9999999999973804
093400,093400,0.0693121531116141
093600,093600,0.9999735196744638
093800,093800,0.07443101826055169
094000,094600,0.9999999999999981
094200,094600,0.9999808161166285
094401,094401,0.9980389454475721
094401,093200,0.0019610545517875673
094402,094402,0.9999590983184049
095000,095000,0.99997727716748
095400,095400,0.9999999999974708
095600,095600,0.9999999999985114
095800,095800,0.9977545143800359
095800,096000,0.0022454856177237126
096000,096000,0.9991943014290636
096200,096200,0.21086522257397436
096400,096400,0.1062815328432546
096600,096600,0.9999999999973709
096800,096800,0.9999999999975028
097000,097000,0.9999999999983946
097400,097400,0.9999999999972451
064200,064200,0.9999628546645248
064400,064400,0.9999817310692165
064600,064600,0.29143507889432807
064800,064800,0.9999999999978533
065000,065000,0.29349619494719836
065200,065200,0.9999999999991555
065400,065400,0.17802012135036635
065600,065600,0.21182593769546804
065800,065800,0.9999999999986449
066000,066000,0.2822554990147662
066200,066200,0.9999999999961741
067000,067000,0.9999999999985331
042000,042000,0.31055381384226394
042100,042100,0.38134797356907735
042200,042200,0.3267701109526321
042300,042300,0.5047223616925671
042400,042400,0.47869494196124024
042500,042500,0.36593093223671413
042600,042600,0.14089261021984734
042700,042700,0.46453336559230685
042700,044700,0.0019245643482409583
042800,042800,0.49325582788496247
042900,042900,0.9999999999988063
043000,043000,0.4369989910424845
043100,043100,0.4524566064219611
043200,043200,0.2726086617019264
043300,043300,0.9999999999989488
098200,098200,0.9999708521620954
098400,098400,0.9999999999972554
098600,098600,0.9999999999994684
098800,098800,0.9999999999984531
099000,099000,0.9999999999980147
099200,099200,0.12935056873999148
099400,099400,0.9999999999993278
099600,099600,0.9999999999970033
099800,102802,0.009464789224963254
099800,099800,0.2340950572507321
100400,100400,0.9999999999961441
100600,100600,1.0
100800,100800,0.06483971499939667
101000,101000,0.9999999999962721
101200,101200,0.9999999999988435
101400,101400,0.9999999999997076
101600,101600,0.9999999999962362
101800,101800,0.9999375767693639
102000,102000,0.999999999999155
102200,102200,0.9999999999980616
102400,102400,0.9999999999970156
102600,102600,0.9999999999990317
102800,102801,0.9999518383409651
103400,103402,0.3645864080320797
103400,103401,0.09034415706554245
103400,102802,0.5450584855521087
105800,105804,0.6481764975320156
105800,105801,0.34757525975138104
105800,103402,0.0014815722829584078
105800,101800,0.0018842263826315782
043400,043400,0.40479084319192504
043500,043500,0.024226734981217805
043600,043600,0.47069090396101004
043700,043700,0.3591968000571984
043800,043800,0.4420542353071616
043900,054900,0.005534528197634833
043900,043900,0.5407712951784341
044000,044000,0.26240768584058133
044100,054700,0.008618506919589262
044100,043900,0.0018922592908354515
044100,044100,0.9853647108202834
044100,044300,0.004124522968054767
044200,044200,0.29283587004411044
044300,044300,0.28765046938629635
044400,044400,0.9999913574429903
044500,044500,0.9988143531788294
044500,044700,0.0010338071638090096
044600,044600,0.4568906285725501
044700,053901,0.0016223839681060693
044700,044700,0.9983775045247555
044800,044800,0.3482115691507579
045000,044800,0.05812659951225822
045000,045000,0.5245047010068966
045200,045200,0.4597968060335028
045300,045300,0.9986491634417011
045400,045400,0.1883799979267371
045500,021900,0.007680829385017855
045500,053901,0.0024306264950720506
045500,044902,0.8658491328470977
045500,044901,0.05412981711705625
045600,045600,0.44263858409031476
045800,045800,0.2690285363739054
046001,046000,0.99993083505136
046002,046000,0.9999999999982847
107000,089202,0.0020702258570040235
107000,105804,0.011164029366153384
107000,105801,0.0038247300131568083
107000,107003,0.06490775666695439
107000,107001,0.28585393524288993
107000,107002,0.5957134336105501
107000,122000,0.036464571177043485
107800,107800,0.9999909503062109
109800,109800,0.9990414834843969
110000,098200,0.21642817031473002
110000,110400,0.7833457540438582
110200,111000,0.00409866951125289
110200,110400,0.9634003833848107
110200,111600,0.03250094710295595
110600,110600,0.9999999999973012
111000,111000,0.9999543539390421
111200,111600,0.9999989909520483
111400,111600,0.9999970988112686
111800,111800,0.9999999999997348
112000,112000,0.999999999999434
112200,112200,0.9999999999986375
112400,112400,0.9999999999979279
112600,112600,0.9999999999985125
112800,112800,0.9999999999982693
113000,113000,0.9992548171242213
113200,092000,0.009788484655325128
113200,113200,0.9901935441194168
113400,113400,0.9999999999992792
113600,114400,0.999999999998831
113800,090800,0.39270340436166795
113800,114400,0.6056374241684505
114000,119800,0.9990408790175049
114201,040700,0.007019836586498229
114201,114201,0.9926124504788232
046201,046201,0.05598084876290313
046202,046800,0.0037374174410505128
046202,046202,0.15264959846501466
046400,046800,0.01251753225810998
046400,046400,0.3977491947305761
046500,044901,0.4922287063826369
046800,046800,0.5550657276685239
047000,047000,0.442217594403639
047200,047200,0.23913564316067717
047300,044901,0.4335627217130796
047400,047400,0.9999999999993879
047600,047600,0.2720913682054601
047700,047700,0.9900315024296198
047700,049900,0.0030982678701415387
047700,059100,0.00687022969946336
047800,047800,0.2529824542762603
048000,048200,0.002408937580678338
048000,048000,0.3984787022441771
048100,048100,0.5079861296615148
048200,048200,0.46383552347987617
048300,048500,0.6435967317980806
048400,048400,0.1578642965075448
048600,048600,0.999999999996585
048700,048500,0.9995250336519309
048800,048800,0.9999999999984716
048900,048900,0.20845209680566704
049000,049000,0.9950210600595621
049000,049200,0.0049789399397909655
049100,050900,0.001967760557277941
049100,049100,0.998032239441741
049200,049200,0.2538820001894263
114202,114202,0.9995238893617442
114600,114600,0.999999999999851
114800,119800,0.9999999999989131
115000,115000,0.9999862802299029
115200,115200,0.9999999999982927
115400,114400,0.9999999999988424
115600,115600,0.9999999999979378
115800,115800,1.0
116000,116000,0.9999999999997944
116200,116200,0.9999795427793952
116400,116400,0.9999538440183674
116600,116600,0.9999683768565959
116800,116800,0.9999999999973049
117000,117000,0.9999759914009864
117201,117201,0.9999999999984562
117202,117202,0.9999389907098915
117400,117400,0.999999999999208
117601,117601,0.9999999999956284
117602,117602,0.9999999999987692
117800,117800,0.9999999999979937
118000,056100,0.02878347191217933
118000,118000,0.9701122794528995
118201,118201,0.999999999997582
118202,118202,0.9999999999995195
118400,118400,0.999999999998992
118600,118600,0.9999999999978295
066600,066600,0.9963422305089122
066600,070202,0.002804333798973093
075800,075800,0.9999999999992127
000100,000100,0.03681982672081597
000200,008000,0.0017410447280043968
000200,008200,0.0024634423230602267
000200,000200,0.14823744410127365
000200,008400,0.0033910423303099217
000301,000301,0.9999516642963966
000302,001502,0.020824494784053127
000302,000500,0.13718672819612981
000302,000700,0.028387706425622668
000302,000900,0.024257049771533375
000302,000100,0.12282844432255297
000302,000301,0.17079430844741653
000302,000700,0.07756083702415519
000302,001501,0.001441278704308941
000302,004700,0.416714816719305
000500,000502,0.07699202113553522
000500,000501,0.06659345655569007
000700,000700,0.1201617456505201
000900,000900,0.27643878593864196
001100,001100,0.1840448383572889
001300,000100,0.0017441317638014022
001300,001300,0.485163442367166
001800,001802,0.08354562364075509
001800,001801,0.056176399536932924
001800,001804,0.13712447864277283
001800,001803,0.25754882266751794
001800,003400,0.0035149195345268902
002000,002000,0.19694394857750547
002100,002100,0.39438862622618015
002100,001501,0.002164109725286966
002200,002200,0.691959997159876
002200,007000,0.0015454964879529974
002300,002300,0.6351541274642679
118800,118800,0.9999884629834712
119200,119000,0.0018157971809287298
119200,119200,0.9981817890130562
119400,119400,0.99999999999998
119600,119000,0.0021865509607831364
119600,119600,0.9978134490372491
120000,120000,0.9999999999983412
120800,120802,0.242690508270289
120800,120803,0.32118783752425245
120800,120801,0.41831778878094505
120800,122000,0.010509834927073126
120800,121400,0.006547641155028339
121000,121000,0.9876138592189755
121000,122000,0.01226729127321586
121400,121400,0.9999607075577367
122000,122000,0.9866200924827723
122000,006202,0.013378333498145637
054600,054600,0.9999854514980225
120200,120200,0.9999723994124915
072600,072600,0.9999999999986667
004600,004600,0.616093430881467
061002,990100,0.47364291964642796
061002,061002,0.5251727300772373
061002,061600,0.00105045831750277
061600,990100,0.41296175413334374
061600,061600,0.5870369856157891
067200,067200,0.999355222148011
067400,067400,0.9999999999969497
067600,067600,0.9999999999974248
067800,067800,0.9999999999992195
068000,068000,0.18000184969480276
068200,068200,0.46594841533804693
068600,068600,0.9999999999992146
068800,068800,0.9999999999979982
027100,027100,0.5806119800763143
012900,012901,0.5218264885321969
012900,012902,0.47763631531994266
014401,014401,0.999895167203988
009900,009903,0.25483456913148556
009900,009901,0.1759698519831972
009900,009902,0.11783375952251145
009900,011700,0.011753001518501194
014601,014601,0.9999981200367345
015400,015403,0.0023823002777930077
015400,015402,0.0025199868575770533
015400,015401,0.0032683428462504556
015801,015801,0.9999888176174923
015601,015601,0.04892519749580358
029500,029500,0.18799290003184682
029500,029700,0.0013627589494701097
024000,009100,0.0019513531973636936
024000,024000,0.6073440251035025
024000,015200,0.0031675053191592088
024000,016200,0.16729894275271465
024000,017800,0.04225176712127228
024000,019200,0.0346106128939691
024000,001903,0.0051475685449900305
031500,016300,0.0983394545141462
031500,019100,0.05465029694355695
031500,019900,0.05794052297127658
031500,018700,0.054985766261541245
031500,017900,0.05516951525611104
031500,020500,0.1104735751478937
031500,015102,0.035231208385954595
031500,015502,0.028675152109745538
031500,013501,0.02055305096546797
031500,012901,0.024805823147935113
031500,013502,0.030432035486287902
031500,012902,0.02348414532976934
031500,011700,0.010589846095628958
031500,015900,0.014121401714775187
031500,016700,0.04193977893627861
031500,017100,0.052691488326788626
031500,017500,0.05125864163279688
031500,018300,0.05471185769458519
031500,019500,0.05211579882246387
031500,021100,0.09045205133054349
001401,001401,0.9999485359025638
021701,021303,0.11739505417257255
021701,021703,0.41495808850376786
015200,015200,0.4663196741443501
022900,022900,0.09193765331344061
016100,016100,0.2268103073262648
024700,024700,0.1626052941577789
016300,016300,0.12640680672186697
020400,024200,0.3403030069439598
020400,005100,0.023180245554780595
020400,021000,0.04766658090260675
020400,001901,0.0026879633436707527
020600,020600,0.325714080407562
016500,016500,0.36841376905750717
018300,018300,0.21801290375637367
018000,018000,0.38752915228426327
016002,016002,0.9999017291425129
016700,016700,0.2660335087612853
017500,017500,0.07144895384767237
024900,024900,0.10133879056939123
021900,021900,0.0972326740783993
017000,017000,0.28394866955579895
016900,016900,0.2527769669465763
023900,023900,0.07070471990307872
017100,017100,0.08809890409471753
018100,018100,0.204907607642576
020102,020102,0.9999999999978849
017402,017402,0.9999999999960983
028700,027500,0.009409947187502548
028700,028700,0.40677324447073565
028700,028100,0.0311691415603158
028700,027300,0.0022706435248852886
000201,000201,0.999999999999855
016400,016400,0.04696794080117935
018200,018200,0.30415836608470515
022702,025900,0.5119408200942401
022301,022301,0.9999999999996096
018500,018500,0.08530357188923295
021000,021000,0.3470088038426106
021000,006301,0.011132152523871962
027700,027700,0.24088597148336885
023502,023502,0.3025329429367902
022102,022102,0.9999999999990818
019701,019701,0.9999962155950431
019500,019500,0.2731553298300038
021302,021500,0.14589244653398256
018900,018900,0.337585623562965
024100,023700,0.0029025103979714198
024100,024100,0.3218534752662608
019000,019000,0.20557526455734845
020101,020101,0.999921766346552
021400,021000,0.0027335642730588095
021400,021400,0.18646885550775213
022101,022700,0.060169511825613295
022101,021703,0.9398304881732467
020800,020800,0.17121937732843764
018800,018800,0.30367422371482244
023000,023000,0.26642761302642787
026300,026300,0.24772029959087072
023102,025900,0.9999999999940363
022400,022400,0.5258276838668768
008700,008700,0.25581611058432924
023700,023700,0.5536374736713676
023700,023300,0.002755948439395853
023700,024100,0.006163308171963625
024500,024500,0.24523671398274072
010601,010601,0.9999618128279
022200,022200,0.5073206440536397
024302,024302,0.714824246233812
024302,031100,0.2736323830535426
024302,018900,0.011543370711418822
021200,021200,0.2560892375342418
022500,022500,0.3121116667906035
011401,011401,0.157507145407681
023101,023501,0.16263319924941635
023101,023100,0.8373668007489224
023200,023200,0.2064314584044505
021702,021500,0.42634142027125194
009600,009600,0.3292204819124176
011203,011203,1.0
030300,029700,0.001057691623171537
030300,030300,0.3811356554302622
023300,023300,0.43049363548224523
022302,022302,0.9987718231029706
025300,025300,0.24652394026852295
020901,020901,0.9999999999992079
023600,023600,0.10364969870352123
023600,006301,0.0047754413995326084
030900,030900,0.6750118411499916
030900,029700,0.00695636213979874
025100,025100,0.08066282802136082
028900,029900,0.3777561279699286
028900,031100,0.1654507732313229
025500,025500,0.244551926413873
026700,026700,0.06942084437098214
026700,031100,0.0027574752865251475
028100,028100,0.12152059745732423
029100,029100,0.30446550118625093
029700,029700,0.6644072666499542
020902,025700,0.9999999999987214
020701,020701,0.9999751052242852
028300,027900,0.005106109072883794
028300,028500,0.0023771169922623247
028300,028300,0.21094676791834893
006200,006200,0.11191204920126924
002500,002500,0.17835295871456794
002500,000800,0.0014930966275222318
005800,005800,0.11790455413489907
023800,000102,0.007954121086930778
023800,000101,0.001610383451594593
023800,008601,0.0404793853643081
023800,010602,0.020395848237635128
023800,015200,0.14924258222766262
023800,011600,0.035603820086845935
023800,010601,0.03521619191486712
023800,014402,0.0011628656079113078
023800,008603,0.041771140642171765
023800,023802,0.15711702306682693
023800,023804,0.18139088432439238
023800,023803,0.05611198957306583
023800,013201,0.026230849939725763
023800,013601,0.032618890540213524
023800,008602,0.09285291712708836
023800,012400,0.020117971101270057
006000,006000,0.2871482715018994
006000,006200,0.004569016373329865
006000,006400,0.0030538222128448445
022600,022600,0.009592531159958619
009000,008603,0.0034208304535332796
009000,008602,0.009675267063751214
009000,009000,0.6339086201009773
002202,002202,0.999934399396971
011500,011500,0.4239591179466848
017202,017200,0.9999999999992106
027500,027500,0.2135117068740769
014700,014700,0.028581648595262528
014700,015102,0.0088091809474554
015001,015001,1.0
015500,015502,0.0776440793681245
