old_tract_id,new_tract_id,area_weight
081_103900,081_098100,0.0029552804170757275
081_104700,081_104700,0.9996968901152833
081_105900,081_105900,0.9999691424999095
081_027000,081_027000,0.9989948268710036
081_027000,081_027600,0.0010051731287232628
081_027100,081_027101,0.6475778913704606
081_027100,081_027102,0.3524221086253702
081_027200,081_027200,0.9995586817768729
081_027300,081_027301,0.4574164336042102
081_027300,081_027302,0.5425835663952003
081_027400,081_027400,0.9999999999989246
081_027800,081_027800,0.9897115362651667
081_027800,081_028803,0.009878720835857844
081_027900,081_027900,0.9999999999987077
081_028000,081_027800,0.0042439348701964336
081_028000,081_028000,0.9957560651278259
081_028100,081_028100,0.9999850480841664
081_028200,081_028200,0.9959254209869237
081_028200,081_028400,0.003662377720010852
081_028400,081_028400,0.9999999999985915
081_094500,081_094500,0.9873927126219387
081_094500,081_097300,0.011400437170500259
081_094700,081_094500,0.0010672766545542348
081_094700,081_094700,0.9979229550029604
081_096400,081_096400,0.9884127498945645
081_096400,081_097207,0.00795002865647856
081_096400,081_095400,0.0036372214480105934
047_062000,047_062000,0.999999522717278
081_097300,081_103900,0.0035978184585556817
081_097300,081_097300,0.995420657410419
081_098100,081_098100,0.9951484762378832
081_098100,081_098700,0.004268408362534756
081_098700,081_098700,0.9965737216681522
081_098700,081_099100,0.0030638296974821594
081_099100,081_098700,0.0022047175194270406
081_099100,081_099100,0.9976480686415076
081_099200,081_099200,0.9942009756494179
081_099200,081_097206,0.002256957484244141
081_099200,081_097202,0.003181054801845104
047_080800,047_080800,0.9999999999988072
081_099900,081_099900,0.9629633383220582
081_099900,081_099705,0.037023545394040895
047_123700,047_123700,0.9999999999995322
081_112300,081_112300,0.9999999999993349
081_109700,081_109700,0.9992915351410125
081_109900,081_109700,0.008950983200409471
081_109900,081_109900,0.9881263004132318
081_109900,081_113900,0.001939009674119769
081_112900,081_112900,0.9999996412857054
081_113900,081_113900,0.9951432297757874
081_113900,081_113300,0.004067199327897254
081_114100,081_114100,0.9990825840965072
081_029100,081_029100,0.9962153567869605
081_029100,081_029300,0.0037458704384881864
081_029300,081_029100,0.012513472325302118
081_029300,081_029300,0.9874382221937169
081_029500,081_029500,0.9963946859131034
081_029500,081_016300,0.0034673628345368787
081_029700,081_029500,0.0015803626832403945
081_029700,081_029700,0.9927930730283849
081_029700,081_029900,0.002259540447058505
081_029700,081_030906,0.001611558377049678
081_029700,081_030905,0.0015916667172644935
081_028700,081_028700,0.996126812298905
081_028700,081_026700,0.0014363239935428177
081_028700,081_028500,0.0024368637074320696
081_028800,081_028803,0.45592685357064916
081_028800,081_028802,0.2476374705954633
081_028800,081_028801,0.29498572456568595
081_028800,081_029400,0.0011828779548842816
081_028900,081_028700,0.002058173567251686
081_028900,081_028900,0.9979418264326101
081_029900,081_029700,0.007506563899168342
081_029900,081_029900,0.975351939844617
081_029900,081_031700,0.0014231252218887005
081_029900,081_030904,0.010585369455864123
081_029900,081_030905,0.005129190074194752
081_030902,081_029700,0.004957021068963604
081_030902,081_030904,0.001803308132573573
081_030902,081_030906,0.5273561158211134
081_030902,081_030905,0.46560997134434956
081_031700,081_031700,0.9917308760758815
081_031700,081_033100,0.0033344786107258975
081_031700,081_030904,0.00480092609271985
081_032000,081_032000,0.9912897977344434
081_032000,081_066404,0.008159472779343178
081_032800,081_032800,0.9947750437852753
081_032800,081_035800,0.005120389880932816
081_032900,081_032900,0.9999984806043402
081_033000,081_032800,0.002045278847243358
081_033000,081_033000,0.9970983729151737
081_033100,081_031700,0.014756637037889582
081_033100,081_033100,0.9689523292904355
081_033100,081_037100,0.0013062026429976614
081_033100,081_035700,0.005578303142596756
081_033100,005_000100,0.0053044963243877
081_033100,081_038302,0.003081382642911291
081_033402,081_033403,0.33624312796838224
081_033402,081_033404,0.31904883202216644
081_033402,081_033405,0.34470192896122365
081_033900,081_033900,0.9999684518495514
081_039400,081_039400,0.9999860982450444
081_039800,081_039800,0.9962539875167519
081_039800,081_052600,0.0020140944761037117
081_039800,081_040000,0.001731918006327229
081_040100,081_040102,0.5851403627735755
081_040100,081_040101,0.4148596372251133
081_040200,081_040200,0.9999999999970428
081_040400,081_040400,0.9901956607315979
081_040400,081_050201,0.0015231787056471534
081_040400,081_044400,0.007437069296232091
081_040500,081_040502,0.4495311009194586
081_040500,081_040501,0.5504688990782345
081_040700,081_040702,0.6425343113339651
081_040700,081_040701,0.35236538604075746
081_040700,081_037900,0.003007762143111223
081_040700,081_040501,0.00209254048087157
081_041100,081_041100,0.9937883114586038
081_041100,081_041300,0.0060379202145587445
081_041400,081_041400,0.999999109367454
081_041500,081_041500,0.9999999999986985
081_042700,081_042700,0.9979913960844429
081_042700,081_043900,0.002008603914799949
081_043400,081_043400,0.9999538767154188
081_045000,081_045000,0.9999756652720548
081_045400,081_045400,0.9999992376113935
081_045500,081_045500,0.9717556980123107
081_045500,081_071702,0.028138691191941824
081_045600,081_045600,0.987343919620267
081_045600,081_045800,0.009615211928398181
081_045600,081_045200,0.0011924499282823379
081_044602,081_044602,0.9980184854214867
081_044602,081_044800,0.0019815145753214205
081_044800,081_044800,0.9993625385279182
081_045800,081_045400,0.0012723784990266197
081_045800,081_045800,0.9928324012257425
081_045800,081_046600,0.005877734604015711
081_046200,081_046200,0.9931498178135073
081_046200,081_046600,0.00681077696316834
081_046300,081_046300,0.9999796010583757
081_046400,081_045800,0.007985994978657743
081_046400,081_046400,0.9608942066017014
081_046400,081_046600,0.011003316964334289
081_046400,081_047200,0.0021031558627470272
081_046400,081_127700,0.018013325592559554
081_046500,081_046500,0.9999752586145221
081_046600,081_045800,0.001569713614168052
081_046600,081_046200,0.0022790101879526866
081_046600,081_046400,0.0027755484513167995
081_046600,081_046600,0.9806006584334531
081_046600,081_047200,0.012775069312697267
081_046700,081_046300,0.001110896925620937
081_046700,081_046700,0.9988872820258978
081_046800,081_046800,0.9991454159039638
081_046900,081_046902,0.5066990601516008
081_046900,081_046901,0.4932912025630847
081_047000,081_047000,0.9999883942916271
081_047100,081_047100,0.9999999999975414
081_047200,081_046600,0.0010204268297392372
081_047200,081_047200,0.9970642464831919
081_047200,081_127700,0.0014602546520675608
081_047300,081_047300,0.9996599659229561
081_047500,081_047300,0.039609442091332374
081_047500,081_047500,0.9156302281830955
081_047500,081_068700,0.001859609307364403
081_047500,081_068300,0.04266908509240618
081_004500,081_004500,0.9999999999987218
081_004700,081_004700,0.9999999999979297
081_005000,081_005000,0.9879254295059713
081_005000,081_004401,0.012038992061814316
081_005300,081_005300,0.9999999999974722
081_005400,081_005400,0.9873157635183548
081_005400,081_008600,0.01246714239784882
081_005800,081_005000,0.0022302392992331875
081_005800,081_005800,0.9827783991358551
081_005800,081_008600,0.005168233279393817
081_005800,081_008800,0.008707055077338242
081_006100,081_006100,0.9999999999979649
081_030904,081_031700,0.002327387589473497
081_030904,081_030904,0.9975639968778435
081_043702,081_045500,0.0016253680238290781
081_043702,081_043702,0.9387613111877174
081_043702,081_043701,0.00758217810453681
081_043702,081_074500,0.00551307887926255
081_043702,081_071900,0.04575540725249115
081_044301,081_044301,0.9999999999985044
081_036500,081_036500,0.9999451927994365
081_036600,081_036600,0.9969248902051936
081_036600,081_036800,0.003058662326709598
081_035800,081_035800,0.9999999999992848
081_036700,081_036700,0.9999990689623908
081_036800,081_036600,0.002906387863301927
081_036800,081_036800,0.9970936121366981
081_037100,081_037100,0.9992813405038217
081_037300,081_037100,0.0042024017863142756
081_037300,081_037300,0.9697862566251673
081_037300,081_038100,0.01731401517935209
081_037300,081_038302,0.008082484101052537
081_037600,081_039400,0.0013912458705288852
081_037600,081_037600,0.9985051218765156
081_038100,081_038100,0.9989329380103358
081_007700,081_007700,0.999988647840612
081_008600,081_005400,0.004563044698964316
081_008600,081_008600,0.994825616707524
081_008700,081_008700,0.92960549267592
081_008700,081_008100,0.004171488974161366
081_008700,061_015200,0.05362264253748408
081_008700,061_023802,0.011600910608044275
081_008800,081_008800,0.9614360923433984
081_008800,081_086400,0.038490624669030096
081_007900,081_007900,0.9999513853277434
081_008100,081_008700,0.0022614608281137107
081_008100,081_008100,0.9961277810665179
081_008100,081_008300,0.0016093187760736084
081_008300,081_008300,0.9998405799353552
081_009100,081_009100,0.9214730595962608
081_009100,061_015200,0.013960690162656329
081_009100,061_016200,0.06440190982883065
081_009400,081_009400,0.9927136067600001
081_009400,081_004002,0.0072856297565328885
081_009500,081_009500,0.9999949713277407
081_009600,081_009600,0.9999951888965872
081_009800,081_009800,0.9999999999987449
081_009900,081_009900,0.8793807361968712
081_009900,061_024000,0.1106858721821116
081_009900,061_016200,0.009924621788490249
081_034700,081_033100,0.0030892538826193267
081_034700,081_034700,0.9888895543856833
081_034700,081_035700,0.007077890260349382
081_035200,081_036600,0.0017374886829535697
081_035200,081_037600,0.0030335921702968043
081_035200,081_035200,0.9949949922035826
081_035300,081_035300,0.9999999999996972
081_043900,081_042700,0.002058616140616328
081_043900,081_043900,0.9979413838571459
081_044000,081_041400,0.001088736667157331
081_044000,081_044000,0.9989112633324859
081_044601,081_044601,0.9999999999992756
081_007500,081_007500,0.9999643293556535
081_006300,081_006300,0.9999846758915579
081_007100,081_007100,0.9990994136431017
081_010000,081_010000,0.9999999999986388
081_010300,081_010300,0.8799699099891534
081_010300,081_010500,0.0016938711769925573
081_010300,061_024000,0.11830115234034662
081_010500,081_010300,0.00196128125781216
081_010500,081_010500,0.9980387147125875
081_010600,081_010600,0.9999999999986601
081_010701,081_031700,0.0023960581578188946
081_010701,081_033100,0.007027477247108914
081_010701,081_010701,0.9680478688943012
081_010701,061_024000,0.016669407137892094
081_010701,005_001904,0.003142694883710137
081_010701,005_000100,0.0025277897388400195
081_011000,081_011000,0.9999999999968147
081_011200,081_011200,0.9986303314699806
081_011200,081_004002,0.0013696685297117542
081_011300,081_011300,0.999999999997724
081_010200,081_010200,0.9999999999988973
081_011500,081_011500,0.9999999999977526
081_011700,081_011700,0.999529527602926
081_011800,081_011800,0.9700307620483928
081_011800,081_012400,0.015484980596810837
081_011800,081_012601,0.013250507026704923
081_011800,081_010800,0.001230688329041764
081_012200,081_012200,0.9993443062192284
081_012301,081_012301,0.9995359816630801
081_012400,081_012400,0.9999739387596075
081_012602,081_012602,0.9999984046811714
081_013200,081_013200,0.9957640391406426
081_013200,081_013400,0.004235960858378132
081_013400,081_013400,0.9921200756559239
081_013400,081_014000,0.007859515755796173
081_013500,081_013500,0.999678723161164
081_013600,081_013600,0.9960555397423062
081_013600,081_013800,0.0016408292726142284
081_013600,081_077500,0.0019595010237406047
081_013700,081_013700,0.9914500210423671
081_013700,081_014100,0.006559197119878974
081_013700,081_012500,0.0019033256325856176
081_013800,081_013600,0.0016319184928425372
081_013800,081_013800,0.9919463202427325
081_013800,081_021602,0.006411149138121479
081_014000,081_013400,0.001259716728502469
081_014000,081_013600,0.0049739243995339305
081_014000,081_014000,0.9884976121214203
081_014000,081_014201,0.005268746750465115
081_014202,081_014202,0.9882892106532862
081_014202,081_020800,0.0011164209203917566
081_014202,081_021200,0.010535983828406665
081_014500,081_014500,0.9999999999977403
081_015000,081_015000,0.9999999999975585
081_015200,081_014202,0.0036584588696694665
081_015200,081_015200,0.9755217184114519
081_015200,081_020600,0.009193776650060683
081_015200,081_020800,0.010807494118449782
081_015400,081_015400,0.9999998973317947
081_015500,081_015500,0.9987558864334939
081_015500,081_015300,0.0010986609119740859
081_015600,081_015400,0.0016770521691443776
081_015600,081_015600,0.9983229478272442
081_015700,081_015700,0.9999999999927726
081_014700,081_014700,0.9999999999976055
081_014800,081_014202,0.027538060706442435
081_014800,081_014800,0.9579654738030751
081_014800,081_014400,0.014478741480300303
081_014900,081_014900,0.9999999999975812
081_018502,081_018502,0.9999999999986262
081_016300,081_029500,0.0033346157186302777
081_016300,081_016300,0.9966119861369916
081_016600,081_016600,0.9999783539088599
081_016800,081_016600,0.0031748996803956423
081_016800,081_016800,0.9968186180137041
081_016900,081_016900,0.9999955839929937
081_017000,081_016800,0.002715611083420086
081_017000,081_017000,0.9856602583821311
081_017000,081_019400,0.011577737601060945
081_017100,081_017902,0.0024801930746060777
081_017100,081_001902,0.0021393896395425715
081_017100,081_017102,0.3231818570037924
081_017100,081_017101,0.6610206339516357
081_017100,081_003301,0.008802699350064811
081_017200,081_017200,0.9918606417204584
081_017200,081_019400,0.008138651458165867
081_017400,081_017400,0.9899647952556461
081_017400,081_019200,0.010029030825422785
081_017600,081_017600,0.9898301914458523
081_017600,081_018800,0.009836894297889408
081_018000,081_018000,0.9692686767734782
081_018000,081_018200,0.028406041917123707
081_018000,081_017800,0.0018355641454139906
081_025301,081_025301,0.9926834188547995
081_025301,081_018300,0.007316581143575796
081_018200,081_018200,0.9996952346738291
081_025302,081_025301,0.002030776835109829
081_025302,081_025302,0.9974999740669331
081_018401,081_018200,0.0020270966120718046
081_018401,081_018401,0.9551490236701013
081_018401,081_028803,0.04280739427671046
081_018700,081_018700,0.9998675993435623
081_018402,081_018402,0.9997796937387649
081_018600,081_018600,0.9999979230942803
081_018800,081_018800,0.9999555292806818
081_026902,081_026902,0.9999912190432843
081_019200,081_019200,0.9999765727109281
081_030903,081_030903,0.9999999999999671
081_019600,081_019600,0.9999999999989175
081_018900,081_018900,0.9999999999979906
081_019000,081_019000,0.9999931837429635
081_020400,081_020400,0.9947442784647298
081_020400,081_020600,0.0013498913893862183
081_020400,081_020800,0.0039058301448327247
081_020600,081_020600,0.9528616946572744
081_020600,081_020800,0.04712575509286519
081_020800,081_020800,0.997610541533725
081_020800,081_021200,0.0019439744325710367
081_021200,081_024000,0.0012700998411983844
081_021200,081_021200,0.9987174698396242
081_021400,081_021400,0.9870644014686192
081_021400,081_023200,0.011811779910322038
081_021600,081_014202,0.002855872654353317
081_021600,081_021400,0.014980590298753333
081_021600,081_022001,0.015572642017200556
081_021600,081_021603,0.4580869278398801
081_021600,081_077300,0.0010611287706598803
081_021600,081_021602,0.1680184073905767
081_021600,081_021601,0.3374937456051607
081_021600,081_038302,0.0012475730460934909
081_021900,081_021900,0.9952515221252426
081_021900,081_022900,0.0014919367691283002
081_021900,047_044902,0.0025784253571045222
081_022001,081_022001,0.9641131392550372
081_022001,081_077905,0.005978104473774628
081_022001,081_021601,0.008860833592716437
081_022001,081_022002,0.009625053154230423
081_022001,081_038302,0.01142286952424139
081_022900,081_025100,0.006276736044954256
081_022900,081_025302,0.0022025421942972294
081_022900,081_021900,0.0025850215861271744
081_022900,081_022900,0.986464000806435
081_022900,081_023502,0.00141321058944809
081_023000,081_044800,0.009985847505973006
081_023000,081_023000,0.9854036852737007
081_023000,081_022002,0.0037302174523628946
081_043701,081_043702,0.003658309134137487
081_043701,081_043900,0.0014413255092744564
081_043701,081_043701,0.9523331041729493
081_043701,081_074500,0.04092219457338746
081_061302,081_061302,0.9997048097998412
081_071306,081_071306,0.999934191189004
081_077906,081_077906,0.9963248668935593
081_077906,081_122702,0.002839179755195813
081_057900,081_057900,1.0
081_058000,081_058000,0.995601392643561
081_058000,081_056800,0.003755126137202164
081_058100,081_058100,0.9999999999988571
081_058900,081_058900,0.9999999999983866
081_090700,081_090700,0.9753586950776029
081_090700,081_088902,0.0012511532856567533
081_090700,081_088903,0.01330906847704909
081_090700,081_086900,0.009480265140652014
081_091601,081_091603,0.5507256964280305
081_091601,081_091604,0.4483609824313214
081_092800,081_092800,0.9909191872676546
081_092800,081_093401,0.008091782444422583
081_092900,081_033100,0.037128388566234106
081_092900,081_092900,0.9517122118221811
081_092900,081_093900,0.010230682934739844
081_091602,081_091602,0.9943539285693598
081_091602,081_091800,0.003829910698428698
081_091602,081_091604,0.0018143339210976587
081_091800,081_091800,0.9996299175964071
081_092200,081_092800,0.0013924765198728894
081_092200,081_091800,0.007347507482202623
081_092200,081_092200,0.9912600159976823
081_093800,081_093800,0.9929251625793261
081_093800,081_093402,0.0070748374204912135
081_049200,081_049201,0.5997340442926218
081_049200,081_049202,0.39462081157012363
081_049200,081_055200,0.002422991588382227
081_049200,081_128300,0.0025061700187404483
081_049301,081_049301,0.9999920003393856
081_049302,081_049302,0.9755651246
081_049302,081_049500,0.023873876139675104
081_049500,081_049500,0.9920555445910668
081_049500,081_051700,0.005169933308601036
081_049500,081_050700,0.002774522098873243
081_049600,081_049600,0.9999999999982191
081_049700,081_049302,0.00745640557864571
081_049700,081_049700,0.9925322340726112
081_049900,081_049302,0.001249741350677626
081_049900,081_049900,0.9741789733339645
081_049900,081_050500,0.004177980001745414
081_049900,081_050700,0.019841010793767547
081_060100,081_060100,0.9999874030087788
081_059100,081_059100,0.9999999999987818
081_059200,081_059200,0.999849866908397
081_059300,081_059300,0.999999999999649
081_059400,081_059400,0.9999999999981206
081_059500,081_053501,0.0012088827362298638
081_059500,081_059502,0.5788407527918642
081_059500,081_059501,0.4181855741408525
081_059500,081_052500,0.0017647903306776715
081_059800,081_059800,0.9999999999977209
081_059900,081_059900,0.99999999999978
081_060000,081_060000,0.9999999999964354
081_060600,081_060600,0.9999999999990089
081_060701,081_060701,0.9976528971067283
081_060701,081_066501,0.0020361452520843144
081_060800,081_060800,0.9999999999989734
081_061400,081_061400,0.9999902173294497
081_061602,081_061602,0.9967421577427303
081_061602,081_061601,0.0032578422572372605
081_051500,081_022900,0.0041219446821182774
081_051500,081_051500,0.9939195689961663
081_051500,081_051100,0.0019456755584749206
081_051600,081_051600,0.9964143307243593
081_051600,081_053601,0.003585669274779247
081_051700,081_051700,0.9888511401339458
081_051700,081_052100,0.0035043720259856723
081_051700,081_051100,0.006526923122297231
081_051700,081_053100,0.0010757226906475984
081_050000,081_050000,0.9999310800700517
081_051800,081_051800,0.99999999999892
081_052100,081_051700,0.0011798937981109367
081_052100,081_052100,0.9934308889811033
081_052100,081_052500,0.0053892172204373315
081_052200,081_052200,0.9999999999986616
081_050201,081_050000,0.0032172859512938925
081_050201,081_050201,0.9961567458763129
081_050500,081_050500,0.9951615264412861
081_050500,081_050700,0.0035936164660370527
081_050500,081_068700,0.0012448570911273037
081_050700,081_050700,0.9996202741196029
081_050800,081_050800,0.9999999999992153
081_051000,081_051000,0.9999999999979866
081_051100,081_051500,0.00175840328823953
081_051100,081_051700,0.008367645729853764
081_051100,081_051100,0.989854141355092
081_051300,081_051300,0.9999944741292943
081_080301,081_080301,0.9721146512847252
081_080301,081_080302,0.02240393711744161
081_080301,081_079900,0.0012588040103584702
081_080301,081_038302,0.0041154247497708985
081_080302,081_080302,0.9937519555734049
081_080302,081_083700,0.0013679494976851527
081_080302,081_079300,0.002725101649225308
081_080302,081_122702,0.0011902686159720802
081_080900,081_077906,0.0013522808622085465
081_080900,081_080302,0.0012389165516190827
081_080900,081_080900,0.991461181907433
081_080900,081_079300,0.005781212957027742
081_081400,081_081400,0.9958763871802639
081_081400,081_079200,0.002038959863864995
081_081400,081_079000,0.0011508475949557006
081_081800,081_081400,0.006550289065533851
081_081800,081_081800,0.9934497109344662
081_052400,081_052400,0.9999999999968462
081_052800,081_052800,0.9999999999988916
081_053000,081_053000,0.9999999999996233
081_061800,081_061602,0.003561418212923313
081_061800,081_061800,0.9964385817866254
081_061900,081_061900,0.9977818317022165
081_061900,081_062100,0.0012381702513124852
081_062000,081_062000,0.9993266787340528
081_062100,081_061900,0.001260238138686236
081_062100,081_062100,0.9708889615639148
081_062100,081_063700,0.005336354554409952
081_062100,081_063302,0.019730501266702057
081_062100,081_065501,0.0027839444762869808
081_062400,081_037600,0.006378114728834332
081_062400,081_062400,0.993617427940826
081_062600,081_035800,0.0018418816425565556
081_062600,081_037600,0.00248962976581568
081_062600,081_035200,0.0035946697083005584
081_062600,081_062600,0.9920691048759498
081_062700,081_062700,0.9999999999969648
081_062900,081_062900,0.9935251729924138
081_062900,081_056100,0.006460026730086661
081_083700,081_080302,0.002990657854130913
081_083700,081_083700,0.9954419094502724
081_083800,081_083800,0.9999946263688977
081_084000,081_084000,0.9997895217260878
081_084500,081_084500,0.9999874184476558
081_084601,081_081800,0.0016203963987474538
081_084601,081_084601,0.9947334338052728
081_084601,081_084602,0.0036461697956518026
081_053401,081_053401,0.999999999997836
081_053900,081_053502,0.0017056466981409672
081_053900,081_053901,0.7138006883181268
081_053900,081_053902,0.2727386163113255
081_053900,047_044500,0.005767285341961459
081_053900,047_044700,0.004840573160205963
081_053500,081_053501,0.3393990164865634
081_053500,081_053502,0.64483358421964
081_053500,081_059502,0.005765775908401146
081_053500,047_044902,0.009919370726047904
081_053601,081_053601,0.9999999999977393
081_054000,081_054000,0.9984558840004114
081_054000,081_056800,0.001458689991662122
081_063700,081_062100,0.00127739267559292
081_063700,081_063700,0.9980136206849669
081_063800,081_065401,0.0017983901918849187
081_063800,081_063800,0.9942993361181142
081_063800,081_064600,0.0028586427710324044
081_063900,081_063700,0.008402546829246954
081_063900,081_063900,0.9661314292266764
081_063900,081_064102,0.021271377332816543
081_063900,081_064500,0.004194646611260307
081_064101,081_064101,0.9014227162239394
081_064101,081_064102,0.09854510830121394
081_064102,081_013400,0.001011813762999598
081_064102,081_063900,0.00279889625843059
081_064102,081_064101,0.0017762097745910065
081_064102,081_064102,0.994134644843827
081_063301,081_063301,0.9970877677050903
081_063301,081_063302,0.0021090269484783444
081_063302,081_063301,0.0028903428542288666
081_063302,081_063302,0.9968030509082048
081_063500,081_063700,0.0013872215710622692
081_063500,081_063500,0.9986127784287631
081_064500,081_064500,0.9999639897729157
081_064600,081_064600,0.9999999999988977
081_065000,081_065000,0.999140390436856
081_084602,081_084602,0.9690465813908011
081_084602,081_086400,0.006497855031123952
081_084602,081_071600,0.01980153524477905
081_084602,081_030600,0.0034218127341202787
081_086100,081_086100,0.9999999999981967
081_086300,081_086300,0.9999745998389072
081_086400,081_086400,0.999999999999572
081_086500,081_086500,0.9994023058342691
081_087100,081_087100,0.9441354926799879
081_087100,081_038301,0.05224834191742475
081_087100,081_038302,0.001878783651178728
081_088400,081_008800,0.006625011380894933
081_088400,081_088400,0.9802822755079685
081_088400,081_071600,0.010555767925878702
081_088400,081_089201,0.001947978988876172
081_088901,081_088902,0.45785193510975974
081_088901,081_088903,0.54060442123193
081_089200,081_089202,0.4709018759801632
081_089200,081_088400,0.0017739131043827579
081_089200,081_089201,0.5228338830915328
081_089200,081_006201,0.002773742297004867
081_089200,081_006202,0.0014498943940586758
081_054500,081_054500,0.9798606907920128
081_054500,047_044100,0.012297033377735257
081_054500,047_044300,0.00784227582909111
081_054200,081_054200,0.9999990230413268
081_054700,081_054500,0.009883250166429184
081_054700,081_054700,0.9776502119945389
081_054700,081_054900,0.005744022136692715
081_054700,047_044100,0.006722515702339106
081_054800,081_054800,0.9999999999980003
081_065600,081_065600,0.9999878269893008
081_065400,081_065401,0.6142269545929451
081_065400,081_065402,0.382216011276904
081_065400,081_063800,0.0020875010548239118
081_065702,081_061302,0.004958522086269859
081_065702,081_061900,0.0016616322472093792
081_065702,081_065702,0.9931564900659015
081_065900,081_065900,0.9979533933806874
081_065900,081_066100,0.0011539608347209101
081_066000,081_066402,0.0019735442858113813
081_066000,081_066000,0.9980264557135231
081_047600,081_047600,0.9964618170664153
081_047600,081_047801,0.002621819051788942
081_047800,081_047802,0.20313887584443555
081_047800,081_047600,0.002311826057262139
081_047800,081_047801,0.7945448911708428
081_047900,081_047300,0.010789646119373126
081_047900,081_047500,0.003143488039802847
081_047900,081_047900,0.9860237323417448
081_048300,081_024300,0.014056000812610644
081_048300,081_026502,0.0010378034478297547
081_048300,081_048301,0.38769567682602385
081_048300,081_048900,0.006488817902031695
081_048300,081_048302,0.5828197096044871
081_048300,081_024700,0.00789172139274755
081_048500,081_047900,0.02944216028850467
081_048500,081_048500,0.929611082988038
081_048500,081_048900,0.04045579278312572
081_048900,081_024300,0.0012906131689398392
081_048900,081_047900,0.0010611636316655033
081_048900,081_048900,0.9976482231990909
081_055900,081_055900,0.9713382962803596
081_055900,081_055500,0.0017996097617691388
081_055900,047_040900,0.026524123632327326
081_056100,081_062900,0.0035909260183253893
081_056100,081_056100,0.9914191613891892
081_056100,047_114202,0.001744001965077298
081_056100,047_114201,0.0020357179403701574
081_056500,081_056100,0.0013762193966540776
081_056500,081_056500,0.9986237806026356
081_056700,081_056100,0.00916082194348813
081_056700,081_056700,0.9891423104254715
081_056700,081_057700,0.0016968676308359843
081_055200,081_055200,0.9892603004042578
081_055200,081_130100,0.0027579041699816033
081_055200,081_129102,0.007732276389626837
081_055300,081_055300,0.9536408845106527
081_055300,081_055500,0.039362937169506576
081_055300,047_043900,0.006996178319650127
081_055400,081_055400,0.996646922976012
081_055400,081_130100,0.0017309721262030535
081_055500,081_055500,0.9829652573642182
081_055500,047_043900,0.012263186638856973
081_055500,047_043700,0.004761132894073972
081_055700,081_055700,0.999884387415975
081_055800,081_055800,0.9965697235188486
081_055800,081_056000,0.0033033087619889173
081_056800,081_056800,0.9997751558757363
081_057700,081_062900,0.0014507146292736819
081_057700,081_057700,0.9985492853704095
081_066501,081_060701,0.004416796252337272
081_066501,081_066501,0.9945639438280195
081_067700,081_067700,0.9999999999990652
081_068000,081_032000,0.005486272994730082
081_068000,081_065402,0.0030339791204336414
081_068000,081_068000,0.9914082969304087
081_068200,081_032800,0.001680195640285256
081_068200,081_068000,0.0049106067082157175
081_068200,081_068200,0.9928796229230846
081_066300,081_066301,0.5340077661948643
081_066300,081_066302,0.46599223380451826
